Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,14.11.22
Время,14:50:15
Длительность архива (сек),1200.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Помпажный запас, %","Расчетная степень сжатия Км,","Частота вращения ротора СТ (2), об/мин"
-507.92,,3.2733,5.9447,64.0661,24.4526,65.5287,29.9570,29.9298,21.9455,16.9723,0.4582,57.2743,39.5156,1.7910,7976.1938
-506.92,,3.2733,5.9606,64.0300,24.4526,65.5287,33.9627,29.9298,21.9455,16.9723,0.4592,56.9271,39.3751,1.7958,7974.7500
-505.92,,3.2733,5.9701,64.0770,24.4526,65.6044,33.9627,33.9175,24.9385,15.9777,0.4582,56.6146,39.1824,1.7991,7974.3892
-504.92,,3.2733,5.9762,64.0987,24.4526,65.6044,39.9667,33.9175,24.9385,15.9777,0.4592,56.3831,39.0373,1.8010,7975.9980
-503.92,,3.2733,5.9809,64.0300,24.4526,65.6801,39.9667,34.9121,21.9455,19.9653,0.4602,56.3426,38.9693,1.8023,7977.6396
-502.92,,3.2733,5.9845,64.0661,24.4526,65.6801,35.9610,34.9121,21.9455,19.9653,0.4602,56.2905,38.9630,1.8034,7976.9146
-501.92,,3.2733,5.9871,64.0372,24.4526,65.6801,35.9610,21.9274,14.9468,13.9703,0.4609,56.3252,38.9821,1.8043,7975.9980
-500.92,,3.2733,5.9881,64.0010,24.4526,65.6801,21.9546,21.9274,14.9468,13.9703,0.4612,56.1516,38.8993,1.8047,7975.1108
-499.92,,3.2733,5.9881,64.0046,24.4526,65.7558,21.9546,21.9274,17.9579,12.9756,0.4612,56.1690,38.8839,1.8047,7976.7236
-498.92,,3.2733,5.9896,64.0806,24.4526,65.7558,25.9603,21.9274,17.9579,12.9756,0.4601,56.3252,38.9910,1.8050,7974.1846
-497.92,,3.2733,5.9907,64.0408,24.4526,65.7558,25.9603,24.9204,15.9596,14.9740,0.4614,56.0880,38.9116,1.8054,7974.5483
-496.92,,3.2733,5.9907,64.0553,24.4526,65.7558,26.9640,24.9204,15.9596,14.9740,0.4622,56.0648,38.8497,1.8054,7975.6362
-495.92,,3.2733,5.9907,64.0806,24.4526,65.7558,26.9640,24.9204,15.9596,13.9703,0.4612,56.0301,38.8200,1.8054,7976.1938
-494.92,,3.2733,5.9896,64.0553,24.4526,65.8315,24.9656,24.9204,15.9596,13.9703,0.4612,56.0475,38.8241,1.8051,7976.9146
-493.92,,3.2733,5.9896,64.0661,24.4526,65.8315,24.9656,23.9258,18.9525,13.9703,0.4612,56.2095,38.9092,1.8051,7975.6362
-492.92,,3.2733,5.9896,64.0119,24.4526,65.8315,32.9680,23.9258,18.9525,13.9703,0.4612,56.1343,38.9019,1.8051,7975.6362
-491.92,,3.2733,5.9896,63.9829,24.4526,65.9072,32.9680,31.9191,22.9402,17.9669,0.4612,55.9954,38.7950,1.8051,7976.7236
-490.92,,3.2733,5.9896,64.0010,24.4526,65.9072,36.9557,31.9191,22.9402,17.9669,0.4612,56.1806,38.8922,1.8051,7977.4502
-489.92,,3.2733,5.9896,64.0082,24.4526,65.9072,36.9557,25.9241,15.9596,13.9703,0.4612,56.3252,38.6999,1.8051,7995.2764
-488.92,,3.2733,5.9932,64.0191,24.4526,65.9072,23.9710,25.9241,15.9596,13.9703,0.4612,56.8634,38.7673,1.8061,8009.9209
-487.92,,3.2733,6.0004,63.9685,24.4526,65.9829,23.9710,24.9204,16.9542,13.9703,0.4632,57.2396,38.8627,1.8081,8019.0171
-486.92,,3.2733,6.0088,63.9757,24.4526,65.9829,26.9640,24.9204,16.9542,13.9703,0.4632,57.3785,38.9294,1.8105,8021.8867
-485.92,,3.2733,6.0149,63.9865,24.4526,65.9829,26.9640,22.9402,15.9596,12.9756,0.4632,57.4132,38.9247,1.8124,8022.3018
-484.92,,3.2733,6.0185,64.0046,24.4526,66.0586,25.9603,22.9402,15.9596,12.9756,0.4632,57.4537,38.9819,1.8136,8021.5239
-483.92,,3.2733,6.0207,63.9540,24.4526,66.0586,25.9603,27.9134,19.9562,14.9740,0.4632,57.3380,38.9488,1.8143,8020.1099
-482.92,,3.2733,6.0221,63.9178,24.4526,66.0586,31.9643,27.9134,19.9562,14.9740,0.4632,57.3785,38.9641,1.8144,8020.4766
-481.92,,3.2733,6.0211,63.8672,24.4526,66.0586,31.9643,28.9171,18.9525,16.9723,0.4633,57.2396,38.8471,1.8145,8022.6655
-480.92,,3.2733,6.0185,63.8419,24.4526,66.0586,31.9643,28.9171,18.9525,16.9723,0.4633,57.4363,38.9401,1.8138,8022.6152
-479.92,,3.2733,6.0160,63.8274,24.4526,66.0586,31.9643,26.9188,19.9562,14.9740,0.4632,57.4768,38.9668,1.8130,8023.3979
-478.92,,3.2733,6.0124,63.7768,24.4526,66.1343,21.9546,26.9188,19.9562,14.9740,0.4622,57.6678,39.0492,1.8122,8023.3979
-477.92,,3.2733,6.0088,63.7044,24.4526,66.1343,21.9546,23.9258,14.9468,12.9756,0.4632,57.7257,39.0570,1.8109,8024.7939
-476.92,,3.2733,6.0030,63.6683,24.4526,66.2100,21.9546,23.9258,14.9468,12.9756,0.4622,57.8414,39.1172,1.8094,8025.2241
-475.92,,3.2733,5.9968,63.5127,24.4526,66.2100,21.9546,21.9274,14.9468,11.9810,0.4612,57.9340,39.1443,1.8076,8026.9756
-474.92,,3.2733,5.9871,63.1872,24.4526,66.2100,20.9599,21.9274,14.9468,11.9810,0.4606,58.3681,39.3508,1.8049,8027.0493
-473.92,,3.2733,5.9708,63.0498,24.4526,66.2100,20.9599,21.9274,15.9596,13.9703,0.4602,58.6227,39.4611,1.8004,8028.7939
-472.92,,3.2733,5.9541,62.9449,24.4526,66.2857,26.9640,21.9274,15.9596,13.9703,0.4582,59.0162,39.6342,1.7953,8031.0732
-471.92,,3.2733,5.9418,63.0064,24.4526,66.2857,26.9640,27.9134,20.9509,14.9740,0.4582,59.3171,39.8190,1.7916,8030.3442
-470.92,,3.2733,5.9346,63.0281,24.4526,66.2857,31.9643,27.9134,20.9509,14.9740,0.4580,59.5370,39.9133,1.7892,8031.0732
-469.92,,3.2733,5.9299,63.0353,24.4526,66.2857,31.9643,31.9191,17.9579,15.9777,0.4572,59.7975,40.0346,1.7876,8030.5200
-468.92,,3.2733,5.9288,63.0715,24.4526,66.3615,25.9603,31.9191,17.9579,15.9777,0.4572,59.9537,40.1379,1.7871,8030.7095
-467.92,,3.2733,5.9274,63.0353,24.4526,66.3615,25.9603,21.9274,14.9468,13.9703,0.4572,59.8553,40.0868,1.7867,8031.3408
-466.92,,3.2733,5.9263,63.0244,24.4526,66.3615,25.9603,21.9274,14.9468,13.9703,0.4572,59.8553,40.0603,1.7864,8033.1631
-465.92,,3.2733,5.9252,63.0859,24.4526,66.3615,25.9603,24.9204,18.9525,14.9740,0.4572,59.8495,40.0878,1.7860,8032.4355
-464.92,,3.2733,5.9252,63.1257,24.4526,66.4371,27.9586,24.9204,18.9525,14.9740,0.4572,59.8090,40.0199,1.7860,8033.6372
-463.92,,3.2733,5.9274,63.1619,24.4526,66.4371,27.9586,26.9188,17.9579,15.9777,0.4562,59.8090,40.0355,1.7864,8034.0039
-462.92,,3.2733,5.9310,63.3608,24.4526,66.4371,28.9623,26.9188,17.9579,15.9777,0.4572,59.6759,39.9899,1.7875,8032.7969
-461.92,,3.2733,5.9382,63.5670,24.4526,66.4371,28.9623,30.9245,20.9509,17.9669,0.4582,59.3634,39.8889,1.7895,8031.3408
-460.92,,3.2733,5.9516,63.9287,24.4526,66.5129,35.9610,30.9245,20.9509,17.9669,0.4582,59.1782,39.7687,1.7930,8028.5146
-459.92,,3.2733,5.9733,64.0263,24.4526,66.5129,35.9610,31.9191,20.9509,17.9669,0.4592,58.7847,39.6280,1.7992,8026.5405
-458.92,,3.2733,5.9936,64.0914,24.4526,66.5129,29.9570,31.9191,20.9509,17.9669,0.4612,58.3160,39.4583,1.8055,8025.2241
-457.92,,3.2733,6.0069,64.0300,24.4526,66.5885,29.9570,32.9228,24.9295,17.9669,0.4612,57.5810,39.0300,1.8098,8026.2471
-456.92,,3.2733,6.0153,64.0806,24.4526,66.5885,38.9540,32.9228,24.9566,17.9669,0.4632,57.5232,38.9404,1.8124,8026.6123
-455.92,,3.2733,6.0214,64.0589,24.4526,66.5885,38.9540,34.9121,19.9562,18.9706,0.4632,57.4479,38.9310,1.8142,8025.2241
-454.92,,3.2733,6.0261,64.0987,24.4526,66.5885,30.9697,34.9121,19.9562,18.9706,0.4622,57.2627,38.8485,1.8157,8024.7939
-453.92,,3.2733,6.0286,64.0553,24.4526,66.6643,30.9697,27.9134,17.9579,14.9740,0.4622,57.2801,38.8331,1.8166,8024.8574
-452.92,,3.2733,6.0312,64.0806,24.4526,66.6643,28.9623,27.9134,17.9579,14.9740,0.4632,57.1875,38.7870,1.8172,8026.3198
-451.92,,3.2733,6.0312,64.0480,24.4526,66.6643,28.9623,26.9188,17.9579,15.9777,0.4632,57.2512,38.8366,1.8174,8024.7939
-450.92,,3.2733,6.0333,64.0372,24.4526,66.6643,30.9697,26.9188,17.9579,15.9777,0.4632,57.1354,38.7679,1.8180,8025.2241
-449.92,,3.2733,6.0333,64.0444,24.4526,66.7399,30.9697,28.9171,18.9525,15.9777,0.4632,57.1181,38.7256,1.8181,8025.8848
-448.92,,3.2733,6.0333,64.0191,24.4526,66.7399,26.9640,28.9171,18.9525,15.9777,0.4632,57.0313,38.6909,1.8181,8025.5220
-447.92,,3.2733,6.0333,64.0191,24.4526,66.7399,26.9640,24.9204,16.9542,13.9703,0.4645,56.9734,38.6691,1.8181,8026.6123
-446.92,,3.2733,6.0333,64.0408,24.4526,66.7399,23.9710,24.9204,16.9542,13.9703,0.4632,57.0660,38.6862,1.8181,8027.0493
-445.92,,3.2733,6.0333,63.9938,24.4526,66.8157,23.9710,25.9241,15.9596,13.9703,0.4632,57.0891,38.7116,1.8181,8026.2471
-444.92,,3.2733,6.0333,64.0010,24.4526,66.8157,25.9603,25.9241,15.9596,13.9703,0.4632,57.0139,38.6673,1.8181,8027.3379
-443.92,,3.2733,6.0333,64.0082,24.4526,66.8157,25.9603,23.9258,14.9468,12.9756,0.4632,57.0660,38.6803,1.8181,8028.0664
-442.92,,3.2733,6.0333,63.9865,24.4526,66.8157,20.9599,23.9258,14.9468,12.9756,0.4632,57.2222,38.7949,1.8181,8024.8574
-441.92,,3.2733,6.0333,63.9865,24.4526,66.8914,20.9599,22.9221,16.9542,12.9756,0.4632,57.0718,38.7968,1.8181,8021.8867
-440.92,,3.2733,6.0323,64.0119,24.4526,66.8914,26.9640,22.9221,16.9542,12.9756,0.4651,57.0313,38.7228,1.8180,8019.0171
-439.92,,3.2733,6.0312,64.0046,24.4526,66.8914,26.9640,24.9204,16.9542,13.9703,0.4632,56.8692,38.7342,1.8176,8019.0171
-438.92,,3.2733,6.0301,63.9648,24.4526,66.9670,24.9656,24.9204,16.9542,13.9703,0.4627,56.9039,38.7061,1.8171,8018.9507
-437.92,,3.2733,6.0286,63.9865,24.4526,66.9670,24.9656,24.9204,18.9525,13.9703,0.4632,56.8113,38.6628,1.8167,8019.3794
-436.92,,3.2733,6.0250,63.9685,24.4526,66.9670,29.9570,24.9204,18.9525,13.9703,0.4632,56.8056,38.6422,1.8159,8019.3794
-435.92,,3.2733,6.0239,63.9902,24.4526,66.9670,29.9570,27.9134,22.9492,15.9777,0.4632,56.9444,38.7575,1.8154,8018.2573
-434.92,,3.2733,6.0214,63.9323,24.4526,66.9670,34.9573,27.9134,22.9492,15.9777,0.4632,57.0370,38.7995,1.8148,8017.5571
-433.92,,3.2733,6.0214,63.9648,24.4526,67.0428,34.9573,31.9191,18.9525,15.9777,0.4632,57.0428,38.8175,1.8145,8018.6504
-432.92,,3.2733,6.0178,63.8563,24.4526,67.0428,26.9640,31.9191,18.9525,15.9777,0.4632,57.0023,38.7625,1.8136,8019.3794
-431.92,,3.2733,6.0142,63.8780,24.4526,67.0428,26.9640,27.9134,17.9579,14.9740,0.4622,57.2107,38.8744,1.8125,8018.6504
-430.92,,3.2733,6.0120,63.8238,24.4526,67.0428,31.9643,27.9134,17.9579,14.9740,0.4612,57.2685,38.8836,1.8118,8020.1099
-429.92,,3.2733,6.0084,63.7731,24.4526,67.1185,31.9643,23.9258,16.9542,12.9756,0.4630,57.2975,38.9019,1.8108,8020.1099
-428.92,,3.2733,6.0048,63.8744,24.4526,67.1185,25.9603,23.9258,16.9542,12.9756,0.4632,57.4711,39.0121,1.8097,8018.9819
-427.92,,3.2733,6.0033,63.8310,24.4526,67.1185,25.9603,23.9258,16.9542,14.9740,0.4622,57.4537,39.0194,1.8092,8018.6504
-426.92,,3.2733,6.0012,63.8274,24.4526,67.1942,24.9656,23.9258,16.9542,14.9740,0.4632,57.3958,38.9709,1.8086,8020.1099
-425.92,,3.2733,5.9997,63.8129,24.4526,67.1942,24.9656,24.9204,16.9542,13.9703,0.4622,57.4363,38.9752,1.8081,8019.7104
-424.92,,3.2733,5.9997,63.8780,24.4526,67.1942,26.9640,24.9204,16.9542,13.9703,0.4612,57.4768,39.0077,1.8081,8020.4360
-423.92,,3.2733,6.0008,63.9468,24.4526,67.1942,26.9640,24.9204,17.9579,14.9740,0.4622,57.5347,39.0493,1.8083,8020.4360
-422.92,,3.2733,6.0069,64.1891,24.4526,67.2698,26.9640,24.9204,17.9579,14.9740,0.4632,57.2743,38.9337,1.8099,8020.1099
-421.92,,3.2733,6.0189,64.5182,24.4526,67.2698,26.9640,24.9204,16.9542,13.9703,0.4642,56.8866,38.7424,1.8131,8019.0171
-420.92,,3.2733,6.0402,64.9776,24.4526,67.2698,26.9640,24.9204,16.9542,13.9703,0.4663,56.3542,38.4902,1.8190,8017.5571
-419.92,,3.2733,6.0757,65.6395,24.4526,67.2698,26.9640,22.9311,14.9468,13.9703,0.4663,55.7986,38.2607,1.8288,8013.9111
-418.92,,3.2733,6.1198,65.9216,24.4526,67.3456,31.9643,22.9311,14.9468,13.9703,0.4672,54.6701,37.6753,1.8415,8012.0903
-417.92,,3.2733,6.1542,65.8709,24.4526,67.3456,31.9643,27.9134,18.9525,15.9777,0.4701,53.5185,36.9963,1.8523,8011.3604
-416.92,,3.2733,6.1762,65.9107,24.4526,67.3456,28.9623,27.9134,18.9525,15.9777,0.4701,53.1366,36.7309,1.8596,8010.6338
-415.92,,3.2733,6.1932,65.9397,24.4526,67.3456,28.9623,23.9258,14.9468,13.9703,0.4701,52.9630,36.6287,1.8647,8008.8130
-414.92,,3.2733,6.2041,65.9361,24.4526,67.3456,23.9710,23.9258,14.9468,13.9703,0.4701,52.6505,36.4849,1.8681,8007.7231
-413.92,,3.2733,6.2088,65.8890,24.4526,67.4212,23.9710,24.9204,17.9579,14.9740,0.4682,52.2975,36.2220,1.8700,8010.9976
-412.92,,3.2733,6.2124,65.8854,24.4526,67.4212,25.9603,24.9204,17.9579,14.9740,0.4701,52.3322,36.2022,1.8710,8008.8130
-411.92,,3.2733,6.2160,65.8926,24.4526,67.4212,25.9603,22.9221,16.9542,13.9703,0.4701,52.3322,36.2666,1.8720,8008.4731
-410.92,,3.2733,6.2174,65.9071,24.4526,67.4970,27.9586,22.9221,16.9542,13.9703,0.4688,52.1586,36.1532,1.8726,8008.8130
-409.92,,3.2733,6.2185,65.8818,24.4526,67.4970,27.9586,25.9241,15.9596,13.9703,0.4692,51.9965,36.0515,1.8730,8009.5405
-408.92,,3.2733,6.2185,65.9107,24.4526,67.4970,27.9586,25.9241,15.9596,13.9703,0.4672,52.1412,36.1090,1.8730,8007.3589
-407.92,,3.2733,6.2196,65.8529,24.4526,67.4970,27.9586,27.9134,17.9579,13.9703,0.4672,52.1007,36.1194,1.8733,8008.0864
-406.92,,3.2733,6.2196,65.8854,24.4526,67.5727,28.9623,27.9134,17.9579,13.9703,0.4663,52.0023,36.0521,1.8733,8007.7480
-405.92,,3.2733,6.2196,65.8493,24.4526,67.5727,28.9623,22.9402,16.9542,11.9810,0.4663,52.0081,36.0569,1.8733,8008.4731
-404.92,,3.2733,6.2185,65.8637,24.4526,67.5727,25.9603,22.9402,16.9542,11.9810,0.4663,51.9676,35.9974,1.8731,8009.8906
-403.92,,3.2733,6.2185,65.8926,24.4526,67.6484,25.9603,21.9274,14.9468,11.9810,0.4652,51.9502,36.0072,1.8730,8009.9058
-402.92,,3.2733,6.2185,65.9107,24.4526,67.6484,20.9599,21.9274,14.9468,11.9810,0.4642,51.9271,36.0027,1.8730,8008.4497
-401.92,,3.2733,6.2174,65.8999,24.4526,67.6484,20.9599,21.9274,18.9525,13.9703,0.4672,51.9850,36.0167,1.8727,8009.5405
-400.92,,3.2733,6.2174,65.9397,24.4526,67.6484,25.9603,21.9274,18.9525,13.9703,0.4672,51.9850,35.9927,1.8726,8011.3604
-399.92,,3.2744,6.2174,65.9975,24.4526,67.7241,25.9603,26.9188,19.9562,14.9740,0.4663,52.0602,36.0332,1.8721,8010.6338
-398.92,,3.2744,6.2174,65.8854,24.4526,67.7241,29.9570,26.9188,19.9562,14.9740,0.4672,52.1412,36.1020,1.8721,8010.2700
-397.92,,3.2744,6.2196,65.8926,24.4526,67.7241,29.9570,24.9204,14.9468,13.9703,0.4676,51.9850,36.0195,1.8726,8010.6470
-396.92,,3.2744,6.2196,65.9035,24.4526,67.7241,20.9599,24.9204,14.9468,13.9703,0.4693,51.9271,35.9577,1.8727,8010.9976
-395.92,,3.2744,6.2196,65.8746,24.4526,67.8250,20.9599,20.9328,14.9468,11.9810,0.4711,51.9271,35.9533,1.8727,8010.9976
-394.92,,3.2744,6.2185,65.9288,24.4526,67.8250,20.9599,20.9328,14.9468,11.9810,0.4701,51.7361,36.1597,1.8724,7989.9355
-393.92,,3.2744,6.2138,65.8854,24.4526,67.8250,20.9599,21.9274,14.9468,11.9810,0.4701,51.1574,36.0970,1.8713,7970.1963
-392.92,,3.2744,6.2041,65.8565,24.4526,67.8250,17.9579,21.9274,14.9468,11.9810,0.4693,50.7350,35.9645,1.8686,7958.6206
-391.92,,3.2744,6.1932,65.8926,24.4526,67.9007,17.9579,19.9201,14.9468,12.9756,0.4693,50.7118,36.0115,1.8653,7953.2046
-390.92,,3.2744,6.1838,65.8746,24.4526,67.9007,22.9673,19.9201,14.9468,12.9756,0.4693,50.7292,36.0184,1.8624,7952.5640
-389.92,,3.2744,6.1766,65.8673,24.4526,67.9007,22.9673,23.9258,15.9596,13.9703,0.4674,50.8449,36.0773,1.8601,7953.8755
-388.92,,3.2744,6.1715,65.9071,24.4526,67.9764,27.9586,23.9258,15.9596,13.9703,0.4674,50.9259,36.1457,1.8586,7953.2046
-387.92,,3.2744,6.1693,65.8673,24.4526,67.9764,27.9586,23.9258,13.9522,12.9756,0.4660,51.0764,36.2252,1.8578,7952.4814
-386.92,,3.2744,6.1679,65.8456,24.4526,67.9764,20.9599,23.9258,13.9522,12.9756,0.4663,51.1748,36.3199,1.8574,7951.0381
-385.92,,3.2744,6.1679,65.8746,24.4526,67.9764,20.9599,23.9258,15.9596,13.9703,0.4663,51.0822,36.2812,1.8574,7950.6479
-384.92,,3.2744,6.1657,65.8637,24.4526,68.0521,24.9656,23.9258,15.9596,13.9703,0.4643,51.0764,36.2566,1.8569,7951.0059
-383.92,,3.2744,6.1643,65.7371,24.4526,68.0521,24.9656,20.9328,14.9468,12.9756,0.4642,51.1169,36.2784,1.8563,7951.4692
-382.92,,3.2744,6.1607,65.7227,24.4526,68.1279,21.9546,20.9328,14.9468,12.9756,0.4642,51.1574,36.3114,1.8554,7951.7607
-381.92,,3.2744,6.1570,65.5744,24.4526,68.1279,21.9546,22.9311,13.9522,11.9810,0.4652,51.1748,36.3050,1.8543,7952.4814
-380.92,,3.2744,6.1523,65.4586,24.4526,68.1279,21.9546,22.9311,13.9522,11.9810,0.4663,51.3600,36.4104,1.8530,7953.2046
-379.92,,3.2744,6.1382,62.9232,24.4526,68.1279,21.9546,20.9328,13.9522,12.9756,0.4663,51.6319,36.5195,1.8501,7953.5635
-378.92,,3.2744,6.0442,62.6736,24.4526,68.1279,20.9599,20.9328,13.9522,12.9756,0.4602,53.6863,37.5727,1.8254,7955.7300
-377.92,,3.2744,5.9686,62.6736,24.4526,68.2035,20.9599,21.9274,13.9522,11.9810,0.4562,55.6771,38.7147,1.8015,7959.3403
-376.92,,3.2755,5.9234,62.6881,24.4526,68.2035,22.9673,21.9274,13.9522,11.9810,0.4533,56.8576,39.3434,1.7863,7962.2334
-375.92,,3.2755,5.8937,62.7532,24.4526,68.2035,22.9673,21.9274,13.9522,12.9756,0.4523,57.7546,39.8352,1.7767,7964.4028
-374.92,,3.2755,5.8738,62.7930,24.4526,68.2792,18.9616,21.9274,13.9522,12.9756,0.4523,57.9861,39.9534,1.7705,7966.4604
-373.92,,3.2755,5.8605,62.7025,24.4526,68.2792,18.9616,20.9328,13.9522,12.9756,0.4502,58.3333,40.1287,1.7663,7966.8188
-372.92,,3.2755,5.8532,62.6736,24.4526,68.2792,19.9653,20.9328,13.9522,12.9756,0.4512,58.5417,40.2161,1.7637,7968.3857
-371.92,,3.2755,5.8474,62.6808,24.4526,68.2792,19.9653,20.9328,12.9575,12.9756,0.4502,58.6806,40.2878,1.7620,7968.0234
-370.92,,3.2755,5.8438,62.6555,24.4526,68.2792,20.9599,20.9328,12.9575,12.9756,0.4502,58.7153,40.3241,1.7609,7968.1382
-369.92,,3.2755,5.8413,62.6628,24.4526,68.3802,20.9599,23.9258,14.9468,13.9703,0.4502,58.7732,40.3190,1.7602,7969.7026
-368.92,,3.2755,5.8377,62.7025,24.4526,68.3802,22.9673,23.9258,14.9468,13.9703,0.4502,58.7732,40.2847,1.7592,7972.7354
-367.92,,3.2755,5.8366,62.7423,24.4526,68.3802,22.9673,22.9221,14.9468,14.9740,0.4502,59.0104,40.2077,1.7586,7985.5894
-366.92,,3.2755,5.8388,62.7423,24.4526,68.3802,20.9599,22.9221,14.9468,14.9740,0.4502,59.4387,40.3353,1.7591,7993.9199
-365.92,,3.2755,5.8449,62.9015,24.4526,68.4559,20.9599,24.9204,14.9468,13.9703,0.4512,59.5949,40.3618,1.7607,7998.6377
-364.92,,3.2744,5.8558,63.1764,24.4526,68.4559,21.9546,24.9204,14.9468,13.9703,0.4523,59.4618,40.2971,1.7642,8000.8159
-363.92,,3.2744,5.8814,64.3157,24.4526,68.4559,21.9546,23.9258,16.9542,13.9703,0.4533,58.9410,40.1418,1.7706,7997.8320
-362.92,,3.2744,5.9451,65.5020,24.4526,68.4559,25.9603,23.9258,16.9542,13.9703,0.4575,57.5058,39.5042,1.7878,7994.1836
-361.92,,3.2744,6.0319,66.1386,24.4526,68.4559,25.9603,23.9258,17.9579,14.9740,0.4622,55.5671,38.5302,1.8133,7989.2109
-360.92,,3.2744,6.0912,66.1386,24.4526,68.5316,25.9603,23.9258,17.9579,14.9740,0.4663,53.8600,37.6338,1.8321,7983.0591
-359.92,,3.2744,6.1299,66.0843,24.4526,68.5316,25.9603,24.9204,17.9579,14.9740,0.4682,53.0208,37.1009,1.8445,7981.0820
-358.92,,3.2744,6.1560,65.9975,24.4526,68.5316,30.9697,24.9204,17.9579,14.9740,0.4693,52.2164,36.5982,1.8527,7982.3345
-357.92,,3.2744,6.1715,66.0446,24.4526,68.5316,30.9697,24.9204,15.9596,13.9703,0.4693,51.8982,36.3601,1.8578,7983.0591
-356.92,,3.2744,6.1824,66.0482,24.4526,68.5316,25.9603,24.9204,15.9596,13.9703,0.4693,51.6782,36.1930,1.8612,7984.1440
-355.92,,3.2744,6.1907,65.9831,24.4526,68.5316,25.9603,23.9258,16.9542,14.9740,0.4690,51.5799,36.1157,1.8637,7983.0591
-354.92,,3.2744,6.1957,65.9903,24.4526,68.6073,22.9673,23.9258,16.9542,14.9740,0.4693,51.3889,36.0656,1.8653,7981.6133
-353.92,,3.2744,6.1979,65.9722,24.4526,68.6073,22.9673,21.9274,14.9468,11.9810,0.4692,51.3194,35.9723,1.8662,7980.8892
-352.92,,3.2744,6.2004,65.9433,24.4526,68.6073,23.9710,21.9274,14.9468,11.9810,0.4672,51.3194,35.9939,1.8669,7980.8892
-351.92,,3.2744,6.2015,65.9433,24.4526,68.6830,23.9710,21.9274,14.9468,11.9810,0.4682,51.1285,35.8762,1.8673,7981.8105
-350.92,,3.2744,6.2030,65.9722,24.4526,68.6830,24.9656,21.9274,14.9468,11.9810,0.4693,51.1458,35.8573,1.8678,7983.7798
-349.92,,3.2744,6.2030,65.9469,24.4526,68.6830,24.9656,25.9241,17.9579,15.9777,0.4701,51.0243,35.7464,1.8678,7985.5894
-348.92,,3.2744,6.2030,65.9975,24.4526,68.6830,29.9570,25.9241,17.9579,15.9777,0.4701,51.1921,35.8291,1.8678,7985.0811
-347.92,,3.2744,6.2041,65.9939,24.4526,68.6830,29.9570,24.9204,16.9542,13.9703,0.4703,51.1748,35.8365,1.8681,7985.9531
-346.92,,3.2744,6.2052,66.0120,24.4526,68.7587,24.9656,24.9204,16.9542,13.9703,0.4714,51.1169,35.8112,1.8684,7985.5894
-345.92,,3.2744,6.2052,65.9541,24.4526,68.7587,24.9656,21.9274,12.9575,12.9756,0.4722,51.0822,35.7788,1.8684,7986.8999
-344.92,,3.2744,6.2052,65.9397,24.4526,68.7587,21.9546,21.9274,12.9575,12.9756,0.4712,51.0417,35.7220,1.8684,7987.9932
-343.92,,3.2744,6.2052,65.9433,24.4526,68.7587,21.9546,20.9328,12.9575,12.9756,0.4722,51.1921,35.8452,1.8684,7985.7344
-342.92,,3.2744,6.2066,65.9578,24.4526,68.8344,22.9673,20.9328,12.9575,12.9756,0.4722,51.1574,35.8272,1.8688,7986.1714
-341.92,,3.2744,6.2066,65.9541,24.4526,68.8344,22.9673,22.9221,14.9468,12.9756,0.4721,51.1400,35.8096,1.8688,7986.6748
-340.92,,3.2744,6.2066,65.9975,24.4526,68.8344,19.9653,22.9221,14.9468,12.9756,0.4722,51.0822,35.7399,1.8688,7989.0835
-339.92,,3.2744,6.2055,65.9541,24.4526,68.8344,19.9653,19.9201,12.9575,11.9810,0.4722,51.0995,35.7452,1.8688,7989.0835
-338.92,,3.2744,6.2055,65.9361,24.4526,68.8344,16.9633,19.9201,12.9575,11.9810,0.4722,51.1574,35.7794,1.8685,7988.4868
-337.92,,3.2755,6.2066,65.9614,24.4526,68.9101,16.9633,21.9274,13.9522,11.9810,0.4722,51.1748,35.8005,1.8683,7987.8945
-336.92,,3.2755,6.2066,65.9831,24.4526,68.9101,20.9599,21.9274,13.9522,11.9810,0.4721,51.1748,35.7939,1.8682,7988.4868
-335.92,,3.2755,6.2066,65.9614,24.4526,68.9858,20.9599,21.9274,14.9468,11.9810,0.4721,51.1574,35.7902,1.8682,7987.3989
-334.92,,3.2755,6.2066,65.9903,24.4526,68.9858,21.9546,21.9274,14.9468,11.9810,0.4722,51.0995,35.7477,1.8682,7988.3550
-333.92,,3.2755,6.2066,65.9795,24.4526,68.9858,21.9546,23.9258,15.9596,13.9703,0.4722,51.1343,35.7688,1.8682,7987.2646
